,날짜,종가,전일비,시가,고가,저가,거래량
3,2010.09.01,46600.0,300.0,46300.0,47000.0,46000.0,4055.0
4,2010.08.31,46300.0,2000.0,47750.0,47750.0,46300.0,4908.0
5,2010.08.30,48300.0,300.0,48000.0,48400.0,47800.0,1541.0
9,2010.08.27,48000.0,1200.0,46300.0,48600.0,46300.0,2930.0
10,2010.08.26,46800.0,250.0,46600.0,47050.0,46450.0,1811.0
11,2010.08.25,47050.0,550.0,47200.0,47650.0,46500.0,3709.0
12,2010.08.24,47600.0,400.0,46350.0,47900.0,46350.0,7061.0
13,2010.08.23,48000.0,700.0,48500.0,48700.0,48000.0,4960.0
1,2010.08.20,48700.0,2000.0,49300.0,49400.0,48700.0,21733.0
2,2010.08.19,50700.0,100.0,50500.0,51300.0,49550.0,2532.0
3,2010.08.18,50600.0,100.0,50700.0,50800.0,49100.0,1516.0
4,2010.08.17,50700.0,0.0,50100.0,51000.0,50100.0,528.0
5,2010.08.16,50700.0,300.0,50700.0,51500.0,50200.0,1814.0
9,2010.08.13,50400.0,1600.0,48800.0,51400.0,48600.0,4843.0
10,2010.08.12,48800.0,1500.0,49500.0,50100.0,48750.0,2684.0
11,2010.08.11,50300.0,300.0,50000.0,50800.0,49900.0,3291.0
12,2010.08.10,50000.0,100.0,49600.0,50100.0,49600.0,1538.0
13,2010.08.09,50100.0,500.0,50600.0,50600.0,50000.0,1316.0
1,2010.08.06,50600.0,300.0,50000.0,50600.0,49750.0,2085.0
2,2010.08.05,50300.0,850.0,49450.0,50400.0,49450.0,4930.0
3,2010.08.04,49450.0,50.0,49100.0,50100.0,49100.0,8606.0
4,2010.08.03,49500.0,3700.0,53000.0,53800.0,49350.0,25832.0
5,2010.08.02,53200.0,1500.0,54300.0,54300.0,52700.0,18475.0
9,2010.07.30,54700.0,300.0,54800.0,54900.0,53500.0,8033.0
10,2010.07.29,55000.0,1000.0,56000.0,56900.0,54800.0,6869.0
11,2010.07.28,56000.0,800.0,55400.0,56400.0,55400.0,4530.0
12,2010.07.27,55200.0,700.0,54900.0,56500.0,54500.0,6904.0
13,2010.07.26,54500.0,500.0,54800.0,54900.0,53700.0,4799.0
1,2010.07.23,55000.0,500.0,55500.0,56500.0,54600.0,9188.0
2,2010.07.22,55500.0,400.0,55100.0,55800.0,54500.0,4012.0
3,2010.07.21,55100.0,0.0,55700.0,56500.0,55100.0,10378.0
4,2010.07.20,55100.0,1000.0,54100.0,55600.0,53800.0,5134.0
5,2010.07.19,54100.0,300.0,53600.0,54500.0,53100.0,6191.0
9,2010.07.16,54400.0,300.0,55500.0,55500.0,53500.0,4433.0
10,2010.07.15,54700.0,1200.0,53800.0,56000.0,53100.0,11212.0
11,2010.07.14,53500.0,900.0,52800.0,53700.0,52200.0,8350.0
12,2010.07.13,52600.0,600.0,51500.0,53200.0,51100.0,5797.0
13,2010.07.12,52000.0,800.0,51200.0,52500.0,51000.0,4699.0
1,2010.07.09,51200.0,500.0,50700.0,52000.0,50500.0,3353.0
2,2010.07.08,51700.0,900.0,51000.0,51800.0,51000.0,2732.0
3,2010.07.07,50800.0,300.0,51100.0,51100.0,50000.0,4782.0
4,2010.07.06,51100.0,400.0,49600.0,51100.0,49600.0,3405.0
5,2010.07.05,50700.0,1100.0,51800.0,51800.0,49850.0,7400.0
9,2010.07.02,51800.0,1000.0,50500.0,52400.0,50500.0,14460.0
10,2010.07.01,50800.0,1500.0,51600.0,52400.0,49950.0,10101.0
11,2010.06.30,52300.0,1700.0,53500.0,53500.0,51300.0,18825.0
12,2010.06.29,54000.0,500.0,54700.0,55300.0,53100.0,9407.0
13,2010.06.28,54500.0,400.0,54100.0,54900.0,53500.0,4585.0
1,2010.06.25,54100.0,1200.0,54600.0,55000.0,53800.0,4880.0
2,2010.06.24,55300.0,1800.0,53500.0,55600.0,53200.0,8472.0
3,2010.06.23,53500.0,0.0,53100.0,53500.0,52500.0,4635.0
4,2010.06.22,53500.0,100.0,53000.0,54000.0,52800.0,12003.0
5,2010.06.21,53600.0,1200.0,54300.0,55000.0,52800.0,12850.0
9,2010.06.18,54800.0,500.0,55000.0,56700.0,54300.0,17106.0
10,2010.06.17,54300.0,1600.0,53500.0,54500.0,52500.0,9639.0
11,2010.06.16,52700.0,0.0,53000.0,53000.0,52200.0,4432.0
12,2010.06.15,52700.0,300.0,53000.0,53300.0,51700.0,13579.0
13,2010.06.14,53000.0,800.0,52500.0,53900.0,52300.0,7667.0
1,2010.06.11,52200.0,1400.0,51400.0,52800.0,51300.0,4794.0
2,2010.06.10,50800.0,600.0,51400.0,51600.0,50400.0,7423.0
3,2010.06.09,51400.0,1500.0,52900.0,53600.0,51400.0,15649.0
4,2010.06.08,52900.0,100.0,52000.0,53700.0,52000.0,5970.0
5,2010.06.07,53000.0,0.0,51600.0,53200.0,50900.0,7908.0
9,2010.06.04,53000.0,800.0,52200.0,53600.0,51800.0,9089.0
10,2010.06.03,52200.0,1900.0,50500.0,52600.0,50500.0,12956.0
11,2010.06.01,50300.0,500.0,49800.0,50500.0,49250.0,4296.0
12,2010.05.31,49800.0,600.0,50700.0,51100.0,49700.0,6216.0
13,2010.05.28,50400.0,100.0,50800.0,51300.0,50200.0,4966.0
1,2010.05.27,50500.0,950.0,49550.0,50800.0,49550.0,3330.0
2,2010.05.26,49550.0,1400.0,48600.0,50600.0,48150.0,11848.0
3,2010.05.25,48150.0,2050.0,48650.0,49750.0,47000.0,20470.0
4,2010.05.24,50200.0,1300.0,50900.0,51400.0,48200.0,9500.0
5,2010.05.20,51500.0,1500.0,52700.0,54400.0,51500.0,17164.0
9,2010.05.19,53000.0,3150.0,50200.0,53000.0,49100.0,26104.0
10,2010.05.18,49850.0,1350.0,48500.0,52700.0,47500.0,31948.0
11,2010.05.17,48500.0,1150.0,47400.0,49450.0,47350.0,12256.0
12,2010.05.14,47350.0,1350.0,46200.0,48000.0,45650.0,15306.0
13,2010.05.13,46000.0,250.0,47000.0,47000.0,45500.0,5316.0
1,2010.05.12,46250.0,450.0,45550.0,46500.0,45550.0,4900.0
2,2010.05.11,45800.0,1050.0,47000.0,47250.0,45500.0,6499.0
3,2010.05.10,46850.0,2200.0,45000.0,47000.0,45000.0,5992.0
4,2010.05.07,44650.0,1850.0,45000.0,46050.0,43800.0,19594.0
5,2010.05.06,46500.0,1000.0,46950.0,47000.0,45750.0,17390.0
9,2010.05.04,47500.0,500.0,48250.0,48850.0,47200.0,6428.0
10,2010.05.03,48000.0,2000.0,46000.0,48000.0,46000.0,18065.0
11,2010.04.30,46000.0,1200.0,45700.0,46300.0,45600.0,19212.0
12,2010.04.29,44800.0,1600.0,43650.0,46400.0,43350.0,26142.0
13,2010.04.28,43200.0,2450.0,44900.0,44950.0,43000.0,35007.0
1,2010.04.27,45650.0,150.0,45400.0,45650.0,45250.0,1340.0
2,2010.04.26,45800.0,1000.0,44800.0,46000.0,44650.0,8440.0
3,2010.04.23,44800.0,600.0,45800.0,45800.0,44800.0,1760.0
4,2010.04.22,45400.0,200.0,45800.0,45800.0,44800.0,4431.0
5,2010.04.21,45200.0,1800.0,43650.0,46000.0,43400.0,15751.0
9,2010.04.20,43400.0,300.0,43550.0,43650.0,43050.0,5719.0
10,2010.04.19,43700.0,600.0,43950.0,43950.0,43300.0,5129.0
11,2010.04.16,44300.0,450.0,44700.0,44750.0,44100.0,3524.0
12,2010.04.15,44750.0,250.0,45200.0,45650.0,44700.0,3390.0
13,2010.04.14,45000.0,250.0,44750.0,45200.0,44500.0,4104.0
1,2010.04.13,44750.0,700.0,45500.0,45650.0,44750.0,6461.0
2,2010.04.12,45450.0,500.0,46300.0,46300.0,45350.0,6231.0
3,2010.04.09,45950.0,550.0,45400.0,46000.0,45000.0,10925.0
4,2010.04.08,45400.0,400.0,45000.0,45600.0,44600.0,9371.0
5,2010.04.07,45000.0,950.0,44050.0,45050.0,44050.0,8511.0
9,2010.04.06,44050.0,350.0,43000.0,44050.0,43000.0,7418.0
10,2010.04.05,43700.0,350.0,44050.0,44050.0,43000.0,8333.0
11,2010.04.02,44050.0,2450.0,42300.0,45650.0,42300.0,26088.0
12,2010.04.01,41600.0,750.0,42850.0,42850.0,41550.0,29978.0
13,2010.03.31,42350.0,300.0,42650.0,43000.0,42300.0,6104.0
1,2010.03.30,42650.0,50.0,42700.0,42950.0,42650.0,3664.0
2,2010.03.29,42600.0,450.0,42650.0,43000.0,42400.0,5436.0
3,2010.03.26,43050.0,250.0,42650.0,43050.0,42650.0,2038.0
4,2010.03.25,42800.0,0.0,42800.0,43050.0,42800.0,2984.0
5,2010.03.24,42800.0,150.0,42950.0,43450.0,42800.0,3141.0
9,2010.03.23,42950.0,100.0,43050.0,43200.0,42500.0,5050.0
10,2010.03.22,43050.0,600.0,43650.0,43650.0,43050.0,5969.0
11,2010.03.19,43650.0,750.0,42800.0,43650.0,42800.0,5440.0
12,2010.03.18,42900.0,50.0,42850.0,43250.0,42800.0,3980.0
13,2010.03.17,42850.0,100.0,43050.0,43350.0,42700.0,9826.0
1,2010.03.16,42950.0,600.0,42450.0,42950.0,42300.0,2727.0
2,2010.03.15,42350.0,600.0,42900.0,42900.0,42300.0,5265.0
3,2010.03.12,42950.0,350.0,42850.0,43050.0,42300.0,5000.0
4,2010.03.11,42600.0,200.0,42700.0,43000.0,42200.0,8272.0
5,2010.03.10,42800.0,300.0,43350.0,43350.0,42800.0,5850.0
9,2010.03.09,43100.0,350.0,42800.0,43950.0,42550.0,17810.0
10,2010.03.08,42750.0,300.0,43050.0,43550.0,42700.0,16226.0
11,2010.03.05,43050.0,350.0,42600.0,43300.0,42600.0,6069.0
12,2010.03.04,42700.0,850.0,43650.0,43650.0,42650.0,9921.0
13,2010.03.03,43550.0,2050.0,45600.0,45600.0,43400.0,18996.0
1,2010.03.02,45600.0,900.0,46800.0,46950.0,45200.0,5020.0
2,2010.02.26,46500.0,450.0,46200.0,46800.0,46200.0,1230.0
3,2010.02.25,46950.0,100.0,46850.0,47200.0,45600.0,6790.0
4,2010.02.24,46850.0,150.0,46300.0,46900.0,46100.0,2591.0
5,2010.02.23,47000.0,700.0,45800.0,47000.0,45800.0,4815.0
9,2010.02.22,46300.0,450.0,46050.0,46400.0,45850.0,4370.0
10,2010.02.19,45850.0,50.0,45900.0,46200.0,45100.0,5140.0
11,2010.02.18,45900.0,100.0,45850.0,46000.0,45200.0,3760.0
12,2010.02.17,45800.0,600.0,45650.0,45800.0,44900.0,3511.0
13,2010.02.16,45200.0,300.0,44250.0,45300.0,44250.0,2840.0
1,2010.02.12,44900.0,700.0,44200.0,45000.0,43250.0,5890.0
2,2010.02.11,44200.0,200.0,44200.0,44250.0,43700.0,2430.0
3,2010.02.10,44000.0,1400.0,43450.0,44350.0,42600.0,203024.0
4,2010.02.09,42600.0,50.0,42550.0,42900.0,42150.0,2381.0
5,2010.02.08,42550.0,950.0,42800.0,44100.0,42500.0,3175.0
9,2010.02.05,43500.0,1400.0,44200.0,44200.0,43200.0,2571.0
10,2010.02.04,44900.0,100.0,44650.0,44900.0,44300.0,2833.0
11,2010.02.03,44800.0,900.0,45900.0,45900.0,44650.0,3992.0
12,2010.02.02,45700.0,500.0,45700.0,46000.0,45050.0,2960.0
13,2010.02.01,45200.0,600.0,45800.0,45800.0,44500.0,8342.0
1,2010.01.29,45800.0,1200.0,46300.0,46600.0,45650.0,1360.0
2,2010.01.28,47000.0,1100.0,46200.0,47000.0,45150.0,6991.0
3,2010.01.27,45900.0,100.0,45800.0,46000.0,45000.0,4052.0
4,2010.01.26,45800.0,900.0,47000.0,47000.0,45000.0,5991.0
5,2010.01.25,46700.0,1050.0,44150.0,47000.0,44100.0,8711.0
9,2010.01.22,45650.0,1800.0,45250.0,46600.0,45000.0,12939.0
10,2010.01.21,47450.0,1050.0,47500.0,47750.0,47100.0,8781.0
11,2010.01.20,48500.0,450.0,49700.0,49700.0,47700.0,3537.0
12,2010.01.19,48950.0,600.0,49550.0,50300.0,48500.0,6410.0
13,2010.01.18,49550.0,650.0,48900.0,50700.0,48400.0,7624.0
1,2010.01.15,48900.0,1850.0,47050.0,49600.0,47050.0,18021.0
2,2010.01.14,47050.0,1350.0,46500.0,47450.0,45000.0,19888.0
3,2010.01.13,45700.0,400.0,45300.0,46300.0,45300.0,6066.0
4,2010.01.12,45300.0,600.0,45800.0,45800.0,44900.0,8012.0
5,2010.01.11,45900.0,900.0,45100.0,45900.0,45050.0,8700.0
9,2010.01.08,45000.0,650.0,44350.0,45950.0,44000.0,7581.0
10,2010.01.07,44350.0,50.0,44300.0,44800.0,44100.0,7264.0
11,2010.01.06,44300.0,300.0,43800.0,45050.0,43800.0,5634.0
12,2010.01.05,44000.0,0.0,44000.0,44050.0,43500.0,5802.0
13,2010.01.04,44000.0,800.0,44000.0,45500.0,43800.0,6195.0
1,2009.12.30,44800.0,800.0,43900.0,44900.0,43900.0,1670.0
2,2009.12.29,44000.0,800.0,44800.0,44800.0,43800.0,3359.0
3,2009.12.28,44800.0,50.0,44900.0,45000.0,44750.0,4190.0
4,2009.12.24,44850.0,150.0,45000.0,45100.0,44500.0,8527.0
5,2009.12.23,45000.0,100.0,45050.0,45100.0,44600.0,1440.0
9,2009.12.22,45100.0,50.0,44800.0,45500.0,44700.0,2730.0
10,2009.12.21,45150.0,450.0,45200.0,45250.0,44850.0,4373.0
11,2009.12.18,45600.0,550.0,45700.0,45750.0,44800.0,6830.0
12,2009.12.17,46150.0,0.0,46150.0,46200.0,45800.0,2240.0
13,2009.12.16,46150.0,450.0,45650.0,46300.0,45300.0,3257.0
1,2009.12.15,45700.0,550.0,45800.0,46350.0,45700.0,3370.0
2,2009.12.14,46250.0,150.0,46900.0,46900.0,45800.0,6244.0
3,2009.12.11,46400.0,0.0,46100.0,46700.0,46000.0,2690.0
4,2009.12.10,46400.0,300.0,46300.0,46500.0,45850.0,4751.0
5,2009.12.09,46700.0,800.0,45200.0,46700.0,45200.0,13282.0
9,2009.12.08,45900.0,0.0,46000.0,46000.0,45350.0,2360.0
10,2009.12.07,45900.0,100.0,45100.0,46200.0,45100.0,2150.0
11,2009.12.04,45800.0,1000.0,44800.0,45800.0,44600.0,4890.0
12,2009.12.03,44800.0,500.0,45300.0,45350.0,44500.0,5247.0
13,2009.12.02,45300.0,300.0,44950.0,46000.0,44950.0,2633.0
1,2009.12.01,45600.0,1900.0,43700.0,45700.0,43700.0,10390.0
2,2009.11.30,43700.0,500.0,43200.0,43800.0,42950.0,3351.0
3,2009.11.27,43200.0,1100.0,43000.0,44300.0,42500.0,7685.0
4,2009.11.26,44300.0,1350.0,46100.0,46100.0,44000.0,16808.0
5,2009.11.25,45650.0,1350.0,46550.0,46950.0,45600.0,3924.0
9,2009.11.24,47000.0,50.0,47100.0,47700.0,46550.0,3780.0
10,2009.11.23,46950.0,500.0,46600.0,47500.0,46500.0,3200.0
11,2009.11.20,46450.0,50.0,46000.0,46800.0,45500.0,2432.0
12,2009.11.19,46500.0,300.0,47000.0,47000.0,45900.0,3014.0
13,2009.11.18,46200.0,700.0,46450.0,47700.0,46200.0,9551.0
1,2009.11.17,46900.0,1350.0,45600.0,47400.0,45600.0,13889.0
2,2009.11.16,45550.0,400.0,46000.0,46100.0,45000.0,8422.0
3,2009.11.13,45950.0,50.0,46000.0,47000.0,45100.0,11811.0
4,2009.11.12,46000.0,2500.0,43250.0,46000.0,43250.0,17422.0
5,2009.11.11,43500.0,700.0,42750.0,43750.0,42750.0,4262.0
9,2009.11.10,42800.0,0.0,43400.0,43500.0,42750.0,2551.0
10,2009.11.09,42800.0,950.0,41700.0,43000.0,41700.0,4295.0
11,2009.11.06,41850.0,850.0,41600.0,42700.0,41500.0,3185.0
12,2009.11.05,41000.0,50.0,41150.0,41250.0,40400.0,2050.0
13,2009.11.04,41050.0,950.0,42500.0,42500.0,40700.0,4120.0
1,2009.11.03,42000.0,500.0,41550.0,42600.0,41500.0,3270.0
2,2009.11.02,41500.0,2400.0,42950.0,43000.0,40200.0,7436.0
3,2009.10.30,43900.0,100.0,44000.0,44200.0,43500.0,2350.0
4,2009.10.29,44000.0,950.0,44050.0,44050.0,43000.0,5004.0
5,2009.10.28,44950.0,250.0,45300.0,45450.0,38500.0,11601.0
9,2009.10.27,45200.0,150.0,44800.0,45450.0,44800.0,2147.0
10,2009.10.26,45350.0,100.0,44800.0,45550.0,44800.0,4760.0
11,2009.10.23,45250.0,1150.0,46500.0,46500.0,45250.0,5082.0
12,2009.10.22,46400.0,950.0,47550.0,47550.0,46400.0,5436.0
13,2009.10.21,47350.0,750.0,45600.0,47350.0,45600.0,12700.0
1,2009.10.20,46600.0,600.0,46100.0,46950.0,45650.0,6300.0
2,2009.10.19,46000.0,800.0,46850.0,46850.0,45500.0,5834.0
3,2009.10.16,46800.0,200.0,46700.0,46850.0,46200.0,6582.0
4,2009.10.15,46600.0,200.0,47100.0,48500.0,46550.0,20505.0
5,2009.10.14,46800.0,2600.0,44200.0,47000.0,44200.0,38683.0
9,2009.10.13,44200.0,150.0,44800.0,44800.0,43400.0,5713.0
10,2009.10.12,44350.0,50.0,44700.0,44700.0,44000.0,3520.0
11,2009.10.09,44300.0,0.0,44000.0,44700.0,44000.0,5661.0
12,2009.10.08,44300.0,300.0,44000.0,45000.0,43500.0,5581.0
13,2009.10.07,44000.0,400.0,44500.0,44500.0,43100.0,5280.0
1,2009.10.06,43600.0,800.0,43100.0,44500.0,43100.0,5759.0
2,2009.10.05,44400.0,400.0,43800.0,44900.0,42800.0,7686.0
3,2009.10.01,44000.0,350.0,44450.0,45250.0,43800.0,5550.0
4,2009.09.30,44350.0,50.0,44900.0,49950.0,44000.0,14717.0
5,2009.09.29,44400.0,1100.0,43300.0,44400.0,43300.0,10353.0
9,2009.09.28,43300.0,1000.0,43600.0,43650.0,43150.0,12280.0
10,2009.09.25,44300.0,500.0,44800.0,44800.0,43100.0,12243.0
11,2009.09.24,44800.0,1000.0,45800.0,45800.0,44700.0,5390.0
12,2009.09.23,45800.0,0.0,45800.0,46000.0,44800.0,7855.0
13,2009.09.22,45800.0,300.0,45950.0,46000.0,44100.0,21142.0
1,2009.09.21,45500.0,800.0,44800.0,45800.0,44000.0,13220.0
2,2009.09.18,44700.0,500.0,44300.0,45650.0,44300.0,9444.0
3,2009.09.17,44200.0,300.0,44500.0,44700.0,43500.0,7896.0
4,2009.09.16,44500.0,950.0,43700.0,45100.0,43400.0,25676.0
5,2009.09.15,43550.0,550.0,43000.0,43950.0,42600.0,11111.0
9,2009.09.14,43000.0,200.0,43250.0,43250.0,42150.0,10457.0
10,2009.09.11,42800.0,1250.0,41500.0,43900.0,41100.0,26080.0
11,2009.09.10,41550.0,150.0,41800.0,42000.0,40100.0,8620.0
12,2009.09.09,41400.0,500.0,41000.0,42400.0,40500.0,11871.0
13,2009.09.08,40900.0,1200.0,39700.0,40900.0,39400.0,12705.0
1,2009.09.07,39700.0,300.0,39950.0,40000.0,39450.0,5090.0
2,2009.09.04,40000.0,1800.0,38900.0,40000.0,38300.0,12560.0
3,2009.09.03,38200.0,300.0,38950.0,38950.0,38000.0,3670.0
4,2009.09.02,38500.0,1100.0,39150.0,39600.0,38050.0,8772.0
5,2009.09.01,39600.0,600.0,38550.0,39600.0,38550.0,5910.0
9,2009.08.31,39000.0,700.0,40000.0,40450.0,38700.0,7089.0
10,2009.08.28,39700.0,500.0,40000.0,40200.0,39600.0,1981.0
11,2009.08.27,40200.0,550.0,39300.0,40400.0,39050.0,36560.0
12,2009.08.26,39650.0,1650.0,38050.0,40000.0,38050.0,9742.0
13,2009.08.25,38000.0,0.0,38400.0,38400.0,37950.0,4106.0
1,2009.08.24,38000.0,300.0,38450.0,38500.0,37750.0,8661.0
2,2009.08.21,38300.0,600.0,39100.0,39300.0,38300.0,7342.0
3,2009.08.20,38900.0,200.0,38650.0,39700.0,38150.0,9861.0
4,2009.08.19,38700.0,200.0,41500.0,41500.0,37100.0,17539.0
5,2009.08.18,38500.0,0.0,38700.0,39400.0,38100.0,6187.0
9,2009.08.17,38500.0,550.0,37950.0,40000.0,37150.0,37568.0
10,2009.08.14,37950.0,650.0,38000.0,38600.0,37500.0,30542.0
11,2009.08.13,38600.0,0.0,38600.0,38700.0,38150.0,3595.0
12,2009.08.12,38600.0,400.0,37500.0,38600.0,37500.0,2360.0
13,2009.08.11,38200.0,450.0,38200.0,38250.0,37700.0,2580.0
1,2009.08.10,37750.0,100.0,37900.0,38350.0,37600.0,8128.0
2,2009.08.07,37850.0,1200.0,38650.0,38900.0,37000.0,25380.0
3,2009.08.06,39050.0,400.0,39450.0,39900.0,38850.0,3166.0
4,2009.08.05,39450.0,200.0,38800.0,39800.0,38600.0,3645.0
5,2009.08.04,39250.0,250.0,39350.0,40300.0,39200.0,6271.0
9,2009.08.03,39000.0,0.0,39100.0,39500.0,38600.0,7320.0
10,2009.07.31,39000.0,300.0,38400.0,39200.0,38400.0,8665.0
11,2009.07.30,38700.0,0.0,38000.0,38900.0,37550.0,7760.0
12,2009.07.29,38700.0,150.0,39450.0,39450.0,38700.0,5059.0
13,2009.07.28,38850.0,50.0,38750.0,39050.0,38100.0,7991.0
1,2009.07.27,38800.0,0.0,39000.0,39000.0,38200.0,12332.0
2,2009.07.24,38800.0,200.0,39000.0,39150.0,38500.0,12900.0
3,2009.07.23,39000.0,0.0,39000.0,39300.0,38700.0,5460.0
4,2009.07.22,39000.0,350.0,38600.0,39200.0,38550.0,4132.0
5,2009.07.21,38650.0,900.0,39550.0,39550.0,38650.0,18527.0
9,2009.07.20,39550.0,1150.0,38400.0,39750.0,38200.0,9330.0
10,2009.07.17,38400.0,800.0,37600.0,38400.0,37600.0,9177.0
11,2009.07.16,37600.0,50.0,38300.0,38300.0,36700.0,10256.0
12,2009.07.15,37550.0,100.0,37550.0,38000.0,37300.0,8580.0
13,2009.07.14,37450.0,1200.0,36950.0,37450.0,36400.0,7200.0
1,2009.07.13,36250.0,750.0,37450.0,37450.0,36100.0,9658.0
2,2009.07.10,37000.0,0.0,37000.0,37800.0,36700.0,11020.0
3,2009.07.09,37000.0,700.0,36500.0,37100.0,36350.0,4629.0
4,2009.07.08,36300.0,0.0,36100.0,36400.0,36100.0,6420.0
5,2009.07.07,36300.0,600.0,37100.0,37100.0,36300.0,8525.0
9,2009.07.06,36900.0,200.0,37100.0,37100.0,36500.0,2280.0
10,2009.07.03,36700.0,400.0,36000.0,36800.0,35750.0,5091.0
11,2009.07.02,36300.0,300.0,36800.0,36800.0,36250.0,4700.0
12,2009.07.01,36000.0,900.0,35350.0,36450.0,35100.0,6057.0
13,2009.06.30,35100.0,100.0,34800.0,35400.0,34800.0,7980.0
1,2009.06.29,35000.0,0.0,34350.0,35400.0,34350.0,5012.0
2,2009.06.26,35000.0,250.0,34800.0,35150.0,34650.0,3813.0
3,2009.06.25,34750.0,400.0,34350.0,35300.0,34350.0,6410.0
4,2009.06.24,34350.0,200.0,34400.0,34700.0,33600.0,8068.0
5,2009.06.23,34550.0,150.0,34250.0,34550.0,33800.0,12985.0
9,2009.06.22,34400.0,700.0,34150.0,34550.0,34150.0,3951.0
10,2009.06.19,33700.0,250.0,33500.0,34200.0,33500.0,7104.0
11,2009.06.18,33450.0,250.0,33200.0,33900.0,33050.0,8970.0
12,2009.06.17,33200.0,700.0,32500.0,33300.0,32300.0,13130.0
13,2009.06.16,32500.0,850.0,32500.0,33000.0,32400.0,11399.0
1,2009.06.15,33350.0,50.0,33500.0,33700.0,33100.0,5853.0
2,2009.06.12,33300.0,250.0,33600.0,34050.0,33300.0,10083.0
3,2009.06.11,33550.0,750.0,34300.0,35100.0,33500.0,46438.0
4,2009.06.10,34300.0,600.0,35000.0,35300.0,34000.0,24121.0
5,2009.06.09,34900.0,200.0,34800.0,35500.0,34300.0,13631.0
9,2009.06.08,34700.0,350.0,34450.0,34750.0,34200.0,4431.0
10,2009.06.05,34350.0,50.0,34800.0,35250.0,34100.0,16634.0
11,2009.06.04,34400.0,1500.0,35900.0,35950.0,34400.0,19730.0
12,2009.06.03,35900.0,500.0,37000.0,37400.0,35650.0,10185.0
13,2009.06.02,36400.0,800.0,36200.0,36850.0,36200.0,5973.0
1,2009.06.01,35600.0,400.0,35250.0,35850.0,35150.0,4118.0
2,2009.05.29,36000.0,150.0,35350.0,36450.0,35000.0,8213.0
3,2009.05.28,35850.0,1000.0,34150.0,36100.0,34100.0,14811.0
4,2009.05.27,34850.0,1000.0,36250.0,36250.0,34700.0,10130.0
5,2009.05.26,35850.0,1850.0,38500.0,38500.0,35100.0,28629.0
9,2009.05.25,37700.0,500.0,38450.0,38500.0,32500.0,15667.0
10,2009.05.22,38200.0,500.0,38800.0,38850.0,38150.0,7651.0
11,2009.05.21,38700.0,900.0,39600.0,39600.0,38450.0,11767.0
12,2009.05.20,39600.0,600.0,39100.0,40350.0,38150.0,14921.0
13,2009.05.19,39000.0,1050.0,38800.0,40000.0,38700.0,23811.0
1,2009.05.18,37950.0,550.0,38550.0,38750.0,36900.0,23892.0
2,2009.05.15,38500.0,400.0,39000.0,39250.0,38100.0,11750.0
3,2009.05.14,38900.0,1500.0,39900.0,40200.0,38100.0,29954.0
4,2009.05.13,40400.0,1100.0,42300.0,42300.0,40000.0,58017.0
5,2009.05.12,41500.0,0.0,41750.0,41750.0,40000.0,23436.0
9,2009.05.11,41500.0,3450.0,40100.0,43700.0,39550.0,55164.0
10,2009.05.08,38050.0,1300.0,37400.0,38450.0,36750.0,13214.0
11,2009.05.07,36750.0,50.0,36700.0,37200.0,35800.0,13101.0
12,2009.05.06,36700.0,1150.0,35550.0,36900.0,35200.0,18089.0
13,2009.05.04,35550.0,1550.0,34300.0,36850.0,34050.0,37239.0
1,2009.04.30,34000.0,200.0,34050.0,34800.0,33800.0,18519.0
2,2009.04.29,33800.0,500.0,34800.0,34800.0,33300.0,28954.0
3,2009.04.28,34300.0,4350.0,40400.0,41500.0,33000.0,88553.0
4,2009.04.27,38650.0,5000.0,38000.0,38650.0,36200.0,134666.0
5,2009.04.24,33650.0,200.0,33650.0,34350.0,33350.0,6425.0
9,2009.04.23,33850.0,600.0,34900.0,35050.0,32000.0,21398.0
10,2009.04.22,34450.0,200.0,34550.0,35050.0,34200.0,8827.0
11,2009.04.21,34650.0,150.0,33550.0,35300.0,33550.0,6410.0
12,2009.04.20,34800.0,650.0,34700.0,35300.0,33250.0,6090.0
13,2009.04.17,34150.0,1250.0,35450.0,36000.0,33900.0,11609.0
1,2009.04.16,35400.0,1750.0,34950.0,36150.0,34250.0,16437.0
2,2009.04.15,33650.0,350.0,34000.0,35850.0,33100.0,17471.0
3,2009.04.14,34000.0,550.0,34550.0,35000.0,33800.0,7430.0
4,2009.04.13,34550.0,1600.0,33300.0,34800.0,33250.0,8511.0
5,2009.04.10,32950.0,50.0,34200.0,34200.0,32950.0,8508.0
9,2009.04.09,33000.0,1450.0,31350.0,33500.0,31350.0,13620.0
10,2009.04.08,31550.0,100.0,31450.0,32000.0,31100.0,3581.0
11,2009.04.07,31450.0,650.0,31200.0,32500.0,30900.0,13828.0
12,2009.04.06,30800.0,2150.0,32350.0,34400.0,30700.0,26612.0
13,2009.04.03,32950.0,1150.0,32300.0,32950.0,32000.0,15740.0
1,2009.04.02,31800.0,800.0,31400.0,31950.0,31400.0,6590.0
2,2009.04.01,31000.0,1150.0,32150.0,32400.0,30700.0,18031.0
3,2009.03.31,32150.0,1150.0,30700.0,33000.0,30550.0,11480.0
4,2009.03.30,31000.0,2800.0,33650.0,33650.0,31000.0,12964.0
5,2009.03.27,33800.0,400.0,34800.0,34800.0,33000.0,5578.0
9,2009.03.26,34200.0,1500.0,31700.0,34500.0,31700.0,11792.0
10,2009.03.25,32700.0,600.0,32100.0,32700.0,31450.0,9591.0
