,날짜,종가,전일비,시가,고가,저가,거래량
1,2015.07.13,43550.0,450.0,43950.0,44200.0,43400.0,51313.0
2,2015.07.10,44000.0,300.0,44300.0,44300.0,43050.0,66834.0
3,2015.07.09,44300.0,200.0,43550.0,44300.0,42550.0,89929.0
4,2015.07.08,44500.0,850.0,45450.0,45450.0,43500.0,54289.0
5,2015.07.07,45350.0,50.0,45750.0,46550.0,44550.0,52015.0
9,2015.07.06,45300.0,1200.0,46150.0,46800.0,45150.0,63043.0
10,2015.07.03,46500.0,650.0,47050.0,47550.0,46350.0,54728.0
11,2015.07.02,47150.0,1850.0,48650.0,48700.0,47100.0,85615.0
12,2015.07.01,49000.0,200.0,48700.0,49150.0,48300.0,26529.0
13,2015.06.30,49200.0,450.0,48550.0,49200.0,47300.0,36404.0
1,2015.06.29,48750.0,750.0,46850.0,49000.0,46850.0,56285.0
2,2015.06.26,48000.0,850.0,47200.0,48500.0,46200.0,66295.0
3,2015.06.25,47150.0,950.0,47800.0,48650.0,47050.0,80401.0
4,2015.06.24,48100.0,1800.0,49950.0,49950.0,48100.0,69197.0
5,2015.06.23,49900.0,600.0,51300.0,51300.0,49100.0,69654.0
9,2015.06.22,50500.0,1400.0,49550.0,50700.0,49100.0,82765.0
10,2015.06.19,49100.0,150.0,49000.0,49450.0,48100.0,49144.0
11,2015.06.18,48950.0,200.0,49250.0,49900.0,48300.0,49688.0
12,2015.06.17,49150.0,100.0,48600.0,50600.0,48550.0,65192.0
13,2015.06.16,49050.0,250.0,48700.0,49300.0,47300.0,81325.0
1,2015.06.15,48800.0,0.0,48800.0,49850.0,48700.0,86164.0
2,2015.06.12,48800.0,3300.0,45500.0,49550.0,45500.0,148468.0
3,2015.06.11,45500.0,750.0,46300.0,46950.0,45500.0,68900.0
4,2015.06.10,46250.0,150.0,46100.0,46400.0,45300.0,45501.0
5,2015.06.09,46100.0,0.0,46100.0,46750.0,45200.0,43475.0
9,2015.06.08,46100.0,800.0,46550.0,47050.0,46000.0,36741.0
10,2015.06.05,46900.0,50.0,46300.0,47500.0,46150.0,38714.0
11,2015.06.04,46950.0,450.0,47800.0,47900.0,46250.0,49468.0
12,2015.06.03,47400.0,300.0,46650.0,47650.0,46550.0,41682.0
13,2015.06.02,47100.0,400.0,47050.0,47750.0,46300.0,45619.0
1,2015.06.01,47500.0,350.0,47000.0,47700.0,46450.0,50917.0
2,2015.05.29,47150.0,850.0,46500.0,47750.0,46000.0,77879.0
3,2015.05.28,46300.0,2450.0,49250.0,49250.0,45200.0,233584.0
4,2015.05.27,48750.0,900.0,49350.0,49350.0,47600.0,59050.0
5,2015.05.26,49650.0,2050.0,48000.0,49800.0,47200.0,111588.0
9,2015.05.22,47600.0,650.0,47550.0,47800.0,46900.0,90423.0
10,2015.05.21,46950.0,300.0,47600.0,47700.0,46300.0,75980.0
11,2015.05.20,47250.0,800.0,46200.0,47700.0,46200.0,72185.0
12,2015.05.19,46450.0,1250.0,47900.0,47900.0,46400.0,97534.0
13,2015.05.18,47700.0,650.0,47450.0,47700.0,46650.0,60612.0
1,2015.05.15,47050.0,50.0,47600.0,48200.0,46750.0,87807.0
2,2015.05.14,47000.0,550.0,48000.0,48300.0,46900.0,64919.0
3,2015.05.13,47550.0,100.0,48000.0,48200.0,47050.0,89106.0
4,2015.05.12,47650.0,1050.0,46700.0,48350.0,45900.0,294978.0
5,2015.05.11,48700.0,500.0,49200.0,49600.0,48100.0,78416.0
9,2015.05.08,49200.0,2800.0,46800.0,49500.0,46500.0,101209.0
10,2015.05.07,46400.0,950.0,47300.0,47950.0,45750.0,141052.0
11,2015.05.06,47350.0,1650.0,48200.0,50300.0,47050.0,164326.0
12,2015.05.04,49000.0,2400.0,51200.0,51400.0,48650.0,130076.0
13,2015.04.30,51400.0,300.0,51400.0,52400.0,51200.0,32636.0
1,2015.04.29,51700.0,300.0,52500.0,52500.0,50800.0,61336.0
2,2015.04.28,52000.0,500.0,53200.0,53200.0,51900.0,50982.0
3,2015.04.27,52500.0,500.0,51500.0,52500.0,51500.0,56055.0
4,2015.04.24,52000.0,900.0,53100.0,53100.0,50700.0,162765.0
5,2015.04.23,52900.0,800.0,52400.0,53400.0,51700.0,118345.0
9,2015.04.22,52100.0,100.0,52500.0,53000.0,50900.0,89147.0
10,2015.04.21,52200.0,100.0,52100.0,53200.0,51100.0,112561.0
11,2015.04.20,52100.0,1600.0,53100.0,53500.0,52000.0,98476.0
12,2015.04.17,53700.0,900.0,53000.0,54200.0,52000.0,94134.0
13,2015.04.16,52800.0,1100.0,52000.0,52800.0,51000.0,74387.0
1,2015.04.15,51700.0,300.0,51500.0,51900.0,51000.0,42726.0
2,2015.04.14,51400.0,900.0,51900.0,52000.0,50900.0,78968.0
3,2015.04.13,52300.0,900.0,51200.0,52300.0,50700.0,119183.0
4,2015.04.10,51400.0,1400.0,53000.0,53000.0,50600.0,134196.0
5,2015.04.09,52800.0,1200.0,51900.0,53000.0,51600.0,102160.0
9,2015.04.08,51600.0,800.0,52700.0,52900.0,51300.0,51563.0
10,2015.04.07,52400.0,500.0,53300.0,53400.0,51700.0,52040.0
11,2015.04.06,52900.0,1100.0,53700.0,53800.0,52200.0,74417.0
12,2015.04.03,54000.0,1600.0,52400.0,54000.0,51500.0,81466.0
13,2015.04.02,52400.0,1800.0,54200.0,54400.0,52200.0,98397.0
1,2015.04.01,54200.0,200.0,54200.0,55000.0,53400.0,72665.0
2,2015.03.31,54400.0,1000.0,55800.0,56100.0,53100.0,160951.0
3,2015.03.30,55400.0,100.0,55700.0,56700.0,55100.0,40667.0
4,2015.03.27,55500.0,100.0,55900.0,56000.0,55200.0,43054.0
5,2015.03.26,55600.0,600.0,55400.0,56400.0,54700.0,95011.0
9,2015.03.25,56200.0,600.0,56800.0,57400.0,55500.0,109461.0
10,2015.03.24,56800.0,1200.0,55900.0,57500.0,54900.0,167064.0
11,2015.03.23,55600.0,1100.0,54900.0,55900.0,54000.0,141891.0
12,2015.03.20,54500.0,1000.0,53400.0,54700.0,53300.0,92700.0
13,2015.03.19,53500.0,100.0,54000.0,54500.0,53400.0,111739.0
1,2015.03.18,53400.0,1500.0,52500.0,53700.0,52300.0,162122.0
2,2015.03.17,51900.0,300.0,52000.0,52500.0,51400.0,74255.0
3,2015.03.16,51600.0,200.0,51700.0,52100.0,51300.0,56192.0
4,2015.03.13,51400.0,300.0,51100.0,51500.0,50600.0,56175.0
5,2015.03.12,51100.0,300.0,51100.0,51200.0,49950.0,35046.0
9,2015.03.11,50800.0,950.0,49700.0,51000.0,49300.0,63713.0
10,2015.03.10,49850.0,150.0,50200.0,50600.0,49150.0,41414.0
11,2015.03.09,50000.0,1000.0,51100.0,51300.0,49000.0,67729.0
12,2015.03.06,51000.0,300.0,51100.0,51700.0,50600.0,67686.0
13,2015.03.05,50700.0,0.0,50300.0,51100.0,49750.0,52741.0
1,2015.03.04,50700.0,400.0,50800.0,52800.0,50500.0,79712.0
2,2015.03.03,51100.0,500.0,51800.0,51800.0,51000.0,44886.0
3,2015.03.02,51600.0,600.0,51500.0,52900.0,50700.0,173105.0
4,2015.02.27,51000.0,2600.0,49000.0,51800.0,48550.0,258870.0
5,2015.02.26,48400.0,600.0,47850.0,48600.0,47350.0,76572.0
9,2015.02.25,47800.0,450.0,48450.0,48800.0,47700.0,26587.0
10,2015.02.24,48250.0,750.0,49000.0,49250.0,46500.0,62557.0
11,2015.02.23,49000.0,600.0,48700.0,49300.0,47950.0,57091.0
12,2015.02.17,48400.0,50.0,48350.0,48800.0,47750.0,51098.0
13,2015.02.16,48350.0,450.0,48050.0,48650.0,48050.0,63215.0
1,2015.02.13,47900.0,300.0,47400.0,48200.0,47200.0,89865.0
2,2015.02.12,47600.0,950.0,46650.0,47600.0,46300.0,79508.0
3,2015.02.11,46650.0,1500.0,45150.0,46650.0,45150.0,41690.0
4,2015.02.10,45150.0,950.0,46000.0,46000.0,45150.0,42941.0
5,2015.02.09,46100.0,550.0,46200.0,46200.0,45100.0,41037.0
9,2015.02.06,45550.0,0.0,45450.0,45900.0,45350.0,43947.0
10,2015.02.05,45550.0,250.0,45800.0,46050.0,45200.0,36701.0
11,2015.02.04,45800.0,200.0,46400.0,46400.0,45300.0,69301.0
12,2015.02.03,46000.0,600.0,46900.0,46950.0,46000.0,24098.0
13,2015.02.02,46600.0,450.0,46000.0,46850.0,45050.0,76853.0
1,2015.01.30,46150.0,1350.0,47500.0,47500.0,46150.0,85543.0
2,2015.01.29,47500.0,0.0,47450.0,47700.0,47000.0,33328.0
3,2015.01.28,47500.0,400.0,47450.0,47950.0,47050.0,58362.0
4,2015.01.27,47900.0,100.0,48200.0,48250.0,47300.0,36140.0
5,2015.01.26,48000.0,50.0,48000.0,48200.0,47000.0,55568.0
9,2015.01.23,47950.0,650.0,47750.0,47950.0,46750.0,48890.0
10,2015.01.22,47300.0,400.0,48450.0,48650.0,46850.0,61480.0
11,2015.01.21,47700.0,850.0,46800.0,48100.0,46700.0,80419.0
12,2015.01.20,46850.0,0.0,46600.0,47000.0,46100.0,60320.0
13,2015.01.19,46850.0,850.0,47800.0,47850.0,46750.0,68788.0
1,2015.01.16,47700.0,250.0,47700.0,47950.0,46950.0,47172.0
2,2015.01.15,47950.0,200.0,48200.0,48200.0,47450.0,31924.0
3,2015.01.14,48150.0,400.0,47700.0,48250.0,47200.0,42252.0
4,2015.01.13,47750.0,1150.0,48650.0,48750.0,47650.0,54754.0
5,2015.01.12,48900.0,200.0,48700.0,49200.0,48050.0,48196.0
9,2015.01.09,48700.0,650.0,48100.0,48850.0,47400.0,45822.0
10,2015.01.08,48050.0,500.0,47450.0,48400.0,47400.0,42716.0
11,2015.01.07,47550.0,400.0,47100.0,47750.0,46900.0,43720.0
12,2015.01.06,47150.0,1850.0,48500.0,48500.0,47150.0,101899.0
13,2015.01.05,49000.0,150.0,49250.0,49450.0,48150.0,49165.0
1,2015.01.02,49150.0,500.0,49700.0,49750.0,48750.0,55685.0
2,2014.12.30,49650.0,1350.0,48700.0,49700.0,48050.0,76987.0
3,2014.12.29,48300.0,200.0,47800.0,49250.0,47800.0,51092.0
4,2014.12.26,48100.0,450.0,47800.0,48150.0,47750.0,47630.0
5,2014.12.24,47650.0,350.0,47500.0,48200.0,47500.0,52196.0
9,2014.12.23,47300.0,700.0,46700.0,48300.0,46700.0,76324.0
10,2014.12.22,46600.0,350.0,47150.0,47300.0,46400.0,93941.0
11,2014.12.19,46950.0,450.0,47900.0,48100.0,46750.0,52259.0
12,2014.12.18,47400.0,550.0,48000.0,48350.0,46500.0,54091.0
13,2014.12.17,47950.0,300.0,47350.0,48000.0,47200.0,53441.0
1,2014.12.16,47650.0,100.0,47450.0,48200.0,47250.0,27888.0
2,2014.12.15,47550.0,250.0,46450.0,48400.0,46250.0,47438.0
3,2014.12.12,47300.0,100.0,47150.0,47850.0,47000.0,84746.0
4,2014.12.11,47200.0,1450.0,48000.0,48600.0,47050.0,91066.0
5,2014.12.10,48650.0,1100.0,50100.0,50700.0,48650.0,79427.0
9,2014.12.09,49750.0,500.0,48950.0,49900.0,48600.0,67720.0
10,2014.12.08,49250.0,1050.0,50200.0,50200.0,49050.0,60197.0
11,2014.12.05,50300.0,100.0,50200.0,50300.0,48950.0,63231.0
12,2014.12.04,50200.0,700.0,49600.0,50400.0,49550.0,37830.0
13,2014.12.03,49500.0,1300.0,48300.0,49950.0,48300.0,84886.0
1,2014.12.02,48200.0,300.0,48100.0,49050.0,47750.0,89506.0
2,2014.12.01,48500.0,1250.0,49750.0,49950.0,48400.0,82974.0
3,2014.11.28,49750.0,550.0,50500.0,50500.0,48800.0,86131.0
4,2014.11.27,50300.0,100.0,50200.0,51000.0,49650.0,53691.0
5,2014.11.26,50400.0,1550.0,49250.0,51000.0,49250.0,137423.0
9,2014.11.25,48850.0,0.0,49250.0,49400.0,48100.0,75267.0
10,2014.11.24,48850.0,950.0,49800.0,50000.0,48800.0,82456.0
11,2014.11.21,49800.0,0.0,50000.0,50300.0,49450.0,91040.0
12,2014.11.20,49800.0,1600.0,48750.0,50500.0,48000.0,268227.0
13,2014.11.19,48200.0,1200.0,47500.0,48750.0,46550.0,246137.0
1,2014.11.18,47000.0,1700.0,45350.0,47250.0,45100.0,128615.0
2,2014.11.17,45300.0,600.0,45950.0,46000.0,44900.0,39587.0
3,2014.11.14,45900.0,250.0,45850.0,45950.0,45150.0,47323.0
4,2014.11.13,45650.0,1300.0,44250.0,45650.0,43750.0,83360.0
5,2014.11.12,44350.0,500.0,44900.0,45200.0,44350.0,22932.0
9,2014.11.11,44850.0,1000.0,43900.0,44950.0,43900.0,46062.0
10,2014.11.10,43850.0,50.0,43800.0,44150.0,43500.0,22170.0
11,2014.11.07,43800.0,500.0,44000.0,44400.0,43000.0,62506.0
12,2014.11.06,44300.0,800.0,45450.0,45450.0,43650.0,62699.0
13,2014.11.05,45100.0,600.0,44500.0,45200.0,44200.0,44619.0
1,2014.11.04,44500.0,1200.0,46000.0,46000.0,44450.0,71213.0
2,2014.11.03,45700.0,250.0,45700.0,45900.0,45300.0,38570.0
3,2014.10.31,45450.0,1000.0,44750.0,45650.0,44600.0,121677.0
4,2014.10.30,44450.0,450.0,45400.0,45500.0,44450.0,32672.0
5,2014.10.29,44900.0,300.0,45200.0,45550.0,44700.0,63035.0
9,2014.10.28,45200.0,450.0,46250.0,46250.0,44500.0,56913.0
10,2014.10.27,45650.0,300.0,45400.0,45700.0,44900.0,54544.0
11,2014.10.24,45350.0,100.0,45300.0,45500.0,44650.0,63941.0
12,2014.10.23,45250.0,1300.0,43750.0,45450.0,43650.0,157213.0
13,2014.10.22,43950.0,1500.0,42700.0,43950.0,42600.0,78561.0
1,2014.10.21,42450.0,0.0,42250.0,43100.0,42100.0,60528.0
2,2014.10.20,42450.0,1000.0,42150.0,42750.0,41800.0,88346.0
3,2014.10.17,41450.0,400.0,42250.0,42300.0,40800.0,136742.0
4,2014.10.16,41050.0,800.0,41500.0,42250.0,40500.0,95333.0
5,2014.10.15,41850.0,1150.0,43050.0,43550.0,41350.0,168952.0
9,2014.10.14,43000.0,0.0,43050.0,44100.0,42550.0,137505.0
10,2014.10.13,43000.0,1950.0,44300.0,44650.0,42150.0,167480.0
11,2014.10.10,44950.0,900.0,45900.0,46100.0,44750.0,106096.0
12,2014.10.08,45850.0,1250.0,44200.0,46150.0,44200.0,147824.0
13,2014.10.07,44600.0,200.0,45250.0,45850.0,44500.0,114374.0
1,2014.10.06,44800.0,400.0,44550.0,44900.0,43700.0,75752.0
2,2014.10.02,44400.0,650.0,43600.0,44700.0,43150.0,103928.0
3,2014.10.01,43750.0,350.0,43400.0,44550.0,43400.0,91529.0
4,2014.09.30,43400.0,400.0,44250.0,44800.0,43400.0,96944.0
5,2014.09.29,43800.0,600.0,44350.0,44700.0,43600.0,83383.0
9,2014.09.26,44400.0,400.0,43400.0,44550.0,43050.0,107353.0
10,2014.09.25,44000.0,800.0,43750.0,44300.0,43450.0,121926.0
11,2014.09.24,43200.0,550.0,42600.0,43400.0,42200.0,64733.0
12,2014.09.23,42650.0,100.0,42800.0,42950.0,41900.0,52437.0
13,2014.09.22,42750.0,700.0,43350.0,43400.0,42650.0,50046.0
1,2014.09.19,43450.0,50.0,43550.0,43850.0,43200.0,41561.0
2,2014.09.18,43500.0,50.0,43800.0,44200.0,43450.0,57261.0
3,2014.09.17,43450.0,800.0,43000.0,43850.0,43000.0,64697.0
4,2014.09.16,42650.0,300.0,43000.0,43350.0,42600.0,35505.0
5,2014.09.15,42950.0,200.0,42800.0,43300.0,42550.0,38893.0
9,2014.09.12,43150.0,150.0,43200.0,43750.0,43050.0,42179.0
10,2014.09.11,43300.0,500.0,43500.0,43950.0,43100.0,56071.0
11,2014.09.05,43800.0,100.0,44150.0,44400.0,43350.0,34452.0
12,2014.09.04,43900.0,150.0,43750.0,44300.0,43250.0,70959.0
13,2014.09.03,43750.0,150.0,43850.0,44300.0,43250.0,59135.0
1,2014.09.02,43600.0,350.0,43550.0,43850.0,43000.0,44155.0
2,2014.09.01,43250.0,750.0,44250.0,44550.0,43200.0,75107.0
3,2014.08.29,44000.0,400.0,44350.0,45150.0,44000.0,66000.0
4,2014.08.28,44400.0,400.0,44800.0,45400.0,44400.0,163998.0
5,2014.08.27,44000.0,950.0,43400.0,44000.0,42450.0,130784.0
9,2014.08.26,43050.0,750.0,43600.0,44400.0,42900.0,62404.0
10,2014.08.25,43800.0,1350.0,42200.0,43800.0,41850.0,99387.0
11,2014.08.22,42450.0,50.0,42000.0,42450.0,41800.0,44670.0
12,2014.08.21,42400.0,500.0,42600.0,43350.0,41800.0,63632.0
13,2014.08.20,42900.0,1050.0,43600.0,43900.0,42550.0,91697.0
1,2014.08.19,43950.0,650.0,43400.0,43950.0,42800.0,99674.0
2,2014.08.18,43300.0,100.0,43350.0,43550.0,42650.0,81245.0
3,2014.08.14,43400.0,600.0,42600.0,43750.0,42550.0,83535.0
4,2014.08.13,42800.0,800.0,42000.0,42850.0,41900.0,72910.0
5,2014.08.12,42000.0,100.0,42150.0,42500.0,41950.0,42936.0
9,2014.08.11,42100.0,400.0,42900.0,42900.0,42100.0,48949.0
10,2014.08.08,42500.0,850.0,41850.0,42800.0,41200.0,124844.0
11,2014.08.07,41650.0,1500.0,43100.0,43100.0,41650.0,81440.0
12,2014.08.06,43150.0,550.0,42500.0,43250.0,42150.0,101988.0
13,2014.08.05,42600.0,50.0,43000.0,43000.0,42200.0,139204.0
1,2014.08.04,42650.0,1450.0,41400.0,42950.0,41150.0,224391.0
2,2014.08.01,41200.0,1000.0,39850.0,41400.0,39500.0,192282.0
3,2014.07.31,40200.0,200.0,40000.0,40500.0,39300.0,93087.0
4,2014.07.30,40000.0,1650.0,38300.0,40100.0,37800.0,131083.0
5,2014.07.29,38350.0,350.0,38750.0,38950.0,38000.0,48708.0
9,2014.07.28,38700.0,750.0,39500.0,39550.0,38700.0,71563.0
10,2014.07.25,39450.0,150.0,39150.0,39500.0,39050.0,63571.0
11,2014.07.24,39300.0,500.0,38650.0,39700.0,38650.0,97149.0
12,2014.07.23,38800.0,50.0,39000.0,39250.0,38700.0,72242.0
13,2014.07.22,38750.0,400.0,39050.0,39300.0,38500.0,64514.0
1,2014.07.21,39150.0,0.0,39350.0,39400.0,39000.0,52148.0
2,2014.07.18,39150.0,450.0,39250.0,40000.0,39050.0,74819.0
3,2014.07.17,39600.0,100.0,39750.0,39850.0,39500.0,48591.0
4,2014.07.16,39700.0,450.0,39900.0,40250.0,39350.0,67822.0
5,2014.07.15,40150.0,550.0,41500.0,41750.0,39800.0,167584.0
9,2014.07.14,40700.0,850.0,39950.0,41350.0,39950.0,97056.0
10,2014.07.11,39850.0,950.0,40500.0,41100.0,39850.0,54765.0
11,2014.07.10,40800.0,300.0,40850.0,41500.0,40300.0,49046.0
12,2014.07.09,41100.0,350.0,40450.0,41250.0,39950.0,68401.0
13,2014.07.08,40750.0,600.0,41000.0,41250.0,40000.0,84502.0
1,2014.07.07,41350.0,50.0,41500.0,41500.0,40900.0,51114.0
2,2014.07.04,41300.0,2200.0,40100.0,41600.0,39900.0,208578.0
3,2014.07.03,39100.0,150.0,39350.0,39350.0,38750.0,39832.0
4,2014.07.02,39250.0,350.0,38950.0,39300.0,38900.0,34641.0
5,2014.07.01,38900.0,600.0,38350.0,38950.0,38350.0,36601.0
9,2014.06.30,38300.0,500.0,38050.0,38350.0,37750.0,25712.0
10,2014.06.27,37800.0,100.0,37700.0,38300.0,37700.0,47761.0
11,2014.06.26,37700.0,700.0,37000.0,38250.0,37000.0,55353.0
12,2014.06.25,37000.0,1100.0,37800.0,37950.0,36850.0,159449.0
13,2014.06.24,38100.0,1200.0,38800.0,39300.0,38050.0,140546.0
1,2014.06.23,39300.0,550.0,39850.0,39900.0,39300.0,68577.0
2,2014.06.20,39850.0,150.0,40000.0,40000.0,39600.0,39641.0
3,2014.06.19,40000.0,300.0,39700.0,40050.0,39700.0,31547.0
4,2014.06.18,39700.0,650.0,40250.0,40350.0,39700.0,81696.0
5,2014.06.17,40350.0,250.0,40300.0,40550.0,40150.0,50080.0
9,2014.06.16,40600.0,50.0,40350.0,41100.0,40350.0,40764.0
10,2014.06.13,40650.0,50.0,40450.0,40900.0,40450.0,56058.0
11,2014.06.12,40600.0,550.0,41100.0,41100.0,40550.0,51017.0
12,2014.06.11,41150.0,200.0,41350.0,41350.0,40650.0,28736.0
13,2014.06.10,41350.0,450.0,40600.0,41400.0,40600.0,36884.0
1,2014.06.09,40900.0,550.0,40400.0,40900.0,39950.0,56368.0
2,2014.06.05,40350.0,250.0,40400.0,41150.0,39950.0,76245.0
3,2014.06.03,40600.0,100.0,40750.0,40850.0,40300.0,69026.0
4,2014.06.02,40700.0,800.0,40650.0,41200.0,40250.0,78325.0
5,2014.05.30,41500.0,1000.0,42150.0,42500.0,41500.0,87122.0
9,2014.05.29,42500.0,150.0,42800.0,43100.0,42150.0,53677.0
10,2014.05.28,42650.0,350.0,42850.0,43200.0,42150.0,105284.0
11,2014.05.27,43000.0,550.0,42200.0,43000.0,41700.0,91415.0
12,2014.05.26,42450.0,950.0,42000.0,42500.0,41400.0,133599.0
13,2014.05.23,41500.0,250.0,41050.0,41600.0,41050.0,66440.0
1,2014.05.22,41250.0,300.0,40950.0,41300.0,40750.0,47456.0
2,2014.05.21,40950.0,50.0,40750.0,41500.0,40700.0,54834.0
3,2014.05.20,40900.0,300.0,41200.0,41550.0,40550.0,80039.0
4,2014.05.19,41200.0,300.0,42000.0,42450.0,40950.0,67564.0
5,2014.05.16,40900.0,700.0,41200.0,41350.0,40750.0,56363.0
9,2014.05.15,41600.0,700.0,42300.0,42300.0,41500.0,76070.0
10,2014.05.14,42300.0,800.0,41950.0,42400.0,41750.0,40210.0
11,2014.05.13,41500.0,200.0,41550.0,42200.0,41250.0,71013.0
12,2014.05.12,41300.0,1400.0,42350.0,42650.0,41050.0,103604.0
13,2014.05.09,42700.0,250.0,42950.0,42950.0,42100.0,47071.0
1,2014.05.08,42950.0,650.0,42300.0,42950.0,41850.0,51542.0
2,2014.05.07,42300.0,1900.0,43750.0,43850.0,42150.0,113882.0
3,2014.05.02,44200.0,300.0,44500.0,44500.0,43550.0,65939.0
4,2014.04.30,44500.0,500.0,44300.0,44550.0,43600.0,69591.0
5,2014.04.29,44000.0,350.0,44000.0,44400.0,43600.0,49999.0
9,2014.04.28,43650.0,50.0,43700.0,44250.0,43450.0,67151.0
10,2014.04.25,43700.0,300.0,43600.0,44000.0,43150.0,51382.0
11,2014.04.24,44000.0,650.0,44600.0,44600.0,42950.0,122844.0
12,2014.04.23,44650.0,300.0,45500.0,45500.0,44200.0,98205.0
13,2014.04.22,44950.0,650.0,44000.0,44950.0,43800.0,126511.0
1,2014.04.21,44300.0,700.0,44900.0,44950.0,44250.0,44711.0
2,2014.04.18,45000.0,950.0,44400.0,45100.0,44400.0,88123.0
3,2014.04.17,44050.0,550.0,44800.0,44850.0,43850.0,105408.0
4,2014.04.16,44600.0,300.0,45300.0,45700.0,44350.0,142090.0
5,2014.04.15,44900.0,100.0,45000.0,45050.0,44200.0,136074.0
9,2014.04.14,45000.0,550.0,44450.0,45100.0,44200.0,202559.0
10,2014.04.11,44450.0,1950.0,42200.0,45100.0,42000.0,457885.0
11,2014.04.10,42500.0,0.0,42850.0,42950.0,42100.0,104888.0
12,2014.04.09,42500.0,1150.0,43500.0,43600.0,42500.0,96341.0
13,2014.04.08,43650.0,100.0,43400.0,43900.0,43050.0,84952.0
1,2014.04.07,43750.0,150.0,42950.0,43750.0,42700.0,110559.0
2,2014.04.04,43600.0,600.0,42850.0,43800.0,42850.0,99776.0
3,2014.04.03,43000.0,750.0,43950.0,43950.0,42600.0,156261.0
4,2014.04.02,43750.0,0.0,43850.0,44000.0,43450.0,84913.0
5,2014.04.01,43750.0,200.0,44200.0,44300.0,43200.0,117550.0
9,2014.03.31,43950.0,1000.0,43450.0,44150.0,43100.0,206874.0
10,2014.03.28,42950.0,1300.0,41650.0,43000.0,41650.0,200599.0
11,2014.03.27,41650.0,400.0,42000.0,42050.0,41350.0,73269.0
12,2014.03.26,42050.0,1000.0,41300.0,42150.0,41200.0,167327.0
13,2014.03.25,41050.0,50.0,40750.0,41400.0,40500.0,167215.0
1,2014.03.24,41000.0,350.0,41200.0,41750.0,40900.0,143085.0
2,2014.03.21,41350.0,1550.0,40200.0,41550.0,39600.0,146988.0
3,2014.03.20,39800.0,100.0,39900.0,40000.0,39350.0,70194.0
4,2014.03.19,39900.0,100.0,40000.0,40300.0,39900.0,34939.0
5,2014.03.18,40000.0,0.0,40000.0,40350.0,40000.0,47304.0
9,2014.03.17,40000.0,250.0,39600.0,40200.0,39600.0,43968.0
10,2014.03.14,39750.0,550.0,39650.0,39950.0,39350.0,103873.0
11,2014.03.13,40300.0,100.0,40500.0,41050.0,40250.0,74226.0
12,2014.03.12,40400.0,1100.0,41550.0,41600.0,40400.0,92800.0
13,2014.03.11,41500.0,1200.0,40450.0,41550.0,40300.0,96667.0
1,2014.03.10,40300.0,550.0,41050.0,41050.0,40050.0,73364.0
2,2014.03.07,40850.0,200.0,40900.0,41100.0,40700.0,65363.0
3,2014.03.06,40650.0,50.0,40650.0,40650.0,40350.0,78758.0
4,2014.03.05,40600.0,450.0,40200.0,40700.0,40200.0,97501.0
5,2014.03.04,40150.0,150.0,40050.0,40600.0,39900.0,131901.0
9,2014.03.03,40300.0,100.0,40300.0,40600.0,39900.0,132680.0
10,2014.02.28,40200.0,2600.0,42650.0,42700.0,39950.0,506924.0
11,2014.02.27,42800.0,200.0,43150.0,43300.0,42650.0,42636.0
12,2014.02.26,43000.0,650.0,42550.0,43050.0,42400.0,59050.0
13,2014.02.25,42350.0,50.0,42500.0,42850.0,42100.0,76983.0
1,2014.02.24,42400.0,1150.0,43350.0,43400.0,42350.0,134748.0
2,2014.02.21,43550.0,1200.0,43000.0,44050.0,42900.0,156083.0
3,2014.02.20,42350.0,2150.0,43900.0,44350.0,42350.0,169513.0
4,2014.02.19,44500.0,350.0,44150.0,44650.0,43300.0,78280.0
5,2014.02.18,44150.0,1050.0,43650.0,44200.0,43400.0,69081.0
9,2014.02.17,43100.0,1200.0,44450.0,44750.0,42250.0,239063.0
10,2014.02.14,44300.0,100.0,44600.0,45450.0,43550.0,138388.0
11,2014.02.13,44400.0,600.0,45250.0,45250.0,43500.0,102001.0
12,2014.02.12,45000.0,350.0,45000.0,46050.0,44500.0,147869.0
13,2014.02.11,44650.0,750.0,43900.0,44650.0,42850.0,140185.0
1,2014.02.10,43900.0,350.0,44150.0,44900.0,43800.0,92790.0
2,2014.02.07,44250.0,100.0,44650.0,44750.0,43800.0,73953.0
3,2014.02.06,44350.0,250.0,44150.0,45350.0,44150.0,87354.0
4,2014.02.05,44100.0,1000.0,45250.0,45750.0,43650.0,118761.0
5,2014.02.04,45100.0,500.0,45100.0,45600.0,44550.0,100002.0
9,2014.02.03,45600.0,300.0,45150.0,46000.0,44850.0,72710.0
10,2014.01.29,45300.0,750.0,44850.0,46000.0,44750.0,113453.0
11,2014.01.28,44550.0,450.0,44500.0,45100.0,43800.0,123163.0
12,2014.01.27,45000.0,900.0,44750.0,45900.0,44700.0,185894.0
13,2014.01.24,45900.0,0.0,45800.0,46250.0,44500.0,211543.0
1,2014.01.23,45900.0,1900.0,43850.0,46000.0,43850.0,474791.0
2,2014.01.22,44000.0,700.0,44700.0,44700.0,43650.0,159906.0
3,2014.01.21,44700.0,1350.0,43450.0,45100.0,43400.0,324177.0
4,2014.01.20,43350.0,50.0,43500.0,43900.0,43000.0,183968.0
5,2014.01.17,43400.0,900.0,42550.0,43400.0,42000.0,195306.0
